date	time_sec	time_sec	Ch1_O2	Ch1_temp	Ch2_O2	Ch3_O2	Ch4_O2
8/10/2022	37:49.5	375.482	7.676	25.111	7.663	7.462	8.077
8/10/2022	37:50.5	376.486	7.669	25.117	7.662	7.459	8.074
8/10/2022	37:51.5	377.483	7.67	25.115	7.655	7.462	8.073
8/10/2022	37:52.5	378.486	7.665	25.116	7.661	7.461	8.071
8/10/2022	37:53.5	379.488	7.667	25.116	7.654	7.458	8.074
8/10/2022	37:54.5	380.483	7.669	25.117	7.655	7.455	8.077
8/10/2022	37:55.5	381.484	7.665	25.121	7.657	7.455	8.078
8/10/2022	37:56.5	382.485	7.661	25.12	7.655	7.454	8.076
8/10/2022	37:57.5	383.486	7.662	25.122	7.65	7.453	8.078
8/10/2022	37:58.5	384.485	7.657	25.121	7.648	7.451	8.072
8/10/2022	37:59.5	385.485	7.659	25.118	7.649	7.457	8.073
8/10/2022	38:00.5	386.484	7.658	25.115	7.648	7.452	8.08
8/10/2022	38:01.5	387.486	7.653	25.115	7.647	7.458	8.075
8/10/2022	38:02.5	388.495	7.655	25.119	7.647	7.448	8.077
8/10/2022	38:03.5	389.488	7.648	25.122	7.639	7.448	8.078
8/10/2022	38:04.5	390.488	7.648	25.126	7.639	7.446	8.075
8/10/2022	38:05.5	391.511	7.643	25.127	7.633	7.446	8.078
8/10/2022	38:06.5	392.486	7.643	25.13	7.635	7.439	8.074
8/10/2022	38:07.5	393.487	7.641	25.126	7.636	7.443	8.077
8/10/2022	38:08.5	394.536	7.64	25.125	7.63	7.445	8.081
8/10/2022	38:09.5	395.488	7.641	25.121	7.629	7.438	8.081
8/10/2022	38:10.5	396.488	7.636	25.122	7.634	7.44	8.079
8/10/2022	38:11.5	397.488	7.631	25.12	7.627	7.441	8.076
8/10/2022	38:12.5	398.489	7.637	25.119	7.629	7.443	8.077
8/10/2022	38:13.5	399.489	7.641	25.12	7.627	7.433	8.078
8/10/2022	38:14.5	400.491	7.635	25.122	7.627	7.435	8.078
8/10/2022	38:15.5	401.492	7.633	25.124	7.626	7.437	8.083
8/10/2022	38:16.5	402.493	7.631	25.126	7.628	7.433	8.078
8/10/2022	38:17.5	403.492	7.624	25.126	7.615	7.431	8.079
8/10/2022	38:18.5	404.492	7.626	25.125	7.622	7.43	8.077
8/10/2022	38:19.5	405.493	7.624	25.122	7.619	7.438	8.078
8/10/2022	38:20.5	406.503	7.62	25.124	7.618	7.428	8.079
8/10/2022	38:21.5	407.496	7.618	25.125	7.615	7.429	8.083
8/10/2022	38:22.5	408.492	7.623	25.126	7.615	7.427	8.078
8/10/2022	38:23.5	409.491	7.619	25.123	7.612	7.427	8.072
8/10/2022	38:24.5	410.493	7.621	25.123	7.61	7.425	8.076
8/10/2022	38:25.5	411.493	7.614	25.123	7.611	7.425	8.074
8/10/2022	38:26.5	412.492	7.614	25.122	7.602	7.422	8.077
8/10/2022	38:27.5	413.495	7.618	25.122	7.612	7.424	8.078
8/10/2022	38:28.5	414.493	7.614	25.121	7.606	7.421	8.077
8/10/2022	38:29.5	415.493	7.616	25.12	7.608	7.421	8.077
8/10/2022	38:30.5	416.495	7.609	25.12	7.604	7.425	8.078
8/10/2022	38:31.5	417.493	7.612	25.121	7.606	7.423	8.079
8/10/2022	38:32.5	418.493	7.611	25.122	7.602	7.42	8.078
8/10/2022	38:33.5	419.493	7.605	25.12	7.596	7.417	8.076
8/10/2022	38:34.5	420.492	7.605	25.12	7.596	7.414	8.084
8/10/2022	38:35.5	421.493	7.602	25.119	7.59	7.415	8.08
8/10/2022	38:36.5	422.492	7.599	25.12	7.6	7.416	8.081
8/10/2022	38:37.5	423.492	7.594	25.119	7.594	7.417	8.081
8/10/2022	38:38.5	424.497	7.602	25.122	7.589	7.413	8.075
8/10/2022	38:39.5	425.493	7.597	25.125	7.592	7.413	8.077
8/10/2022	38:40.5	426.493	7.588	25.129	7.591	7.41	8.079
8/10/2022	38:41.5	427.493	7.594	25.128	7.59	7.413	8.076
8/10/2022	38:42.5	428.494	7.593	25.127	7.587	7.411	8.081
8/10/2022	38:43.5	429.495	7.585	25.125	7.584	7.412	8.08
8/10/2022	38:44.5	430.495	7.589	25.124	7.583	7.408	8.079
8/10/2022	38:45.5	431.496	7.588	25.126	7.583	7.407	8.075
8/10/2022	38:46.5	432.496	7.584	25.129	7.58	7.404	8.074
8/10/2022	38:47.5	433.496	7.58	25.131	7.58	7.409	8.076
8/10/2022	38:48.5	434.496	7.586	25.132	7.576	7.393	8.076
8/10/2022	38:49.5	435.496	7.581	25.137	7.577	7.402	8.076
8/10/2022	38:50.5	436.498	7.58	25.136	7.576	7.403	8.071
8/10/2022	38:51.5	437.499	7.578	25.137	7.572	7.402	8.076
8/10/2022	38:52.5	438.497	7.577	25.134	7.573	7.396	8.074
8/10/2022	38:53.5	439.497	7.577	25.134	7.566	7.396	8.075
8/10/2022	38:54.5	440.499	7.573	25.135	7.573	7.398	8.069
8/10/2022	38:55.5	441.498	7.573	25.134	7.572	7.395	8.072
8/10/2022	38:56.5	442.497	7.568	25.133	7.56	7.397	8.077
8/10/2022	38:57.5	443.498	7.57	25.131	7.564	7.392	8.073
8/10/2022	38:58.5	444.499	7.567	25.132	7.568	7.395	8.072
8/10/2022	38:59.5	445.502	7.56	25.132	7.571	7.389	8.076
8/10/2022	39:00.5	446.498	7.561	25.132	7.564	7.392	8.074
8/10/2022	39:01.5	447.499	7.564	25.135	7.562	7.392	8.077
8/10/2022	39:02.5	448.5	7.568	25.135	7.567	7.391	8.073
8/10/2022	39:03.5	449.498	7.57	25.136	7.559	7.387	8.075
8/10/2022	39:04.5	450.499	7.562	25.135	7.565	7.382	8.083
8/10/2022	39:05.5	451.499	7.555	25.134	7.565	7.39	8.082
8/10/2022	39:06.5	452.498	7.556	25.134	7.556	7.386	8.076
8/10/2022	39:07.5	453.502	7.558	25.131	7.552	7.387	8.078
8/10/2022	39:08.5	454.499	7.549	25.129	7.553	7.389	8.078
8/10/2022	39:09.5	455.499	7.549	25.13	7.552	7.385	8.071
8/10/2022	39:10.5	456.499	7.547	25.132	7.552	7.383	8.076
8/10/2022	39:11.5	457.527	7.55	25.134	7.553	7.38	8.08
8/10/2022	39:12.5	458.5	7.548	25.134	7.551	7.384	8.069
8/10/2022	39:13.5	459.501	7.544	25.134	7.549	7.383	8.079
8/10/2022	39:14.5	460.5	7.543	25.135	7.542	7.377	8.074
8/10/2022	39:15.5	461.501	7.54	25.136	7.54	7.378	8.075
8/10/2022	39:16.5	462.5	7.545	25.136	7.541	7.379	8.074
8/10/2022	39:17.5	463.503	7.537	25.135	7.541	7.375	8.073
8/10/2022	39:18.5	464.502	7.54	25.134	7.54	7.376	8.076
8/10/2022	39:19.5	465.501	7.539	25.136	7.542	7.374	8.075
8/10/2022	39:20.5	466.501	7.54	25.135	7.54	7.371	8.073
8/10/2022	39:21.5	467.501	7.534	25.135	7.536	7.37	8.075
8/10/2022	39:22.5	468.501	7.53	25.138	7.533	7.373	8.07
8/10/2022	39:23.5	469.502	7.533	25.139	7.533	7.362	8.075
8/10/2022	39:24.5	470.504	7.524	25.137	7.532	7.369	8.071
8/10/2022	39:25.5	471.506	7.529	25.137	7.531	7.366	8.076
8/10/2022	39:26.5	472.504	7.524	25.137	7.528	7.362	8.076
8/10/2022	39:27.5	473.505	7.524	25.138	7.531	7.365	8.076
8/10/2022	39:28.5	474.51	7.517	25.138	7.533	7.363	8.073
8/10/2022	39:29.5	475.505	7.522	25.137	7.526	7.363	8.074
8/10/2022	39:30.5	476.505	7.523	25.138	7.526	7.367	8.076
8/10/2022	39:31.5	477.505	7.52	25.14	7.521	7.366	8.077
8/10/2022	39:32.5	478.506	7.514	25.14	7.526	7.357	8.079
8/10/2022	39:33.5	479.506	7.515	25.138	7.522	7.358	8.072
8/10/2022	39:34.5	480.506	7.514	25.136	7.522	7.361	8.073
8/10/2022	39:35.5	481.505	7.51	25.137	7.52	7.356	8.077
8/10/2022	39:36.5	482.508	7.512	25.138	7.514	7.357	8.076
8/10/2022	39:37.5	483.505	7.51	25.14	7.519	7.355	8.077
8/10/2022	39:38.5	484.506	7.512	25.141	7.515	7.352	8.078
8/10/2022	39:39.5	485.509	7.502	25.14	7.515	7.356	8.076
8/10/2022	39:40.5	486.507	7.507	25.143	7.515	7.347	8.077
8/10/2022	39:41.5	487.508	7.505	25.145	7.516	7.352	8.076
8/10/2022	39:42.5	488.506	7.503	25.149	7.507	7.35	8.082
8/10/2022	39:43.5	489.505	7.502	25.15	7.509	7.342	8.073
8/10/2022	39:44.5	490.507	7.498	25.149	7.509	7.348	8.07
8/10/2022	39:45.5	491.519	7.491	25.148	7.501	7.344	8.076
8/10/2022	39:46.5	492.507	7.498	25.148	7.506	7.341	8.071
8/10/2022	39:47.5	493.508	7.493	25.15	7.501	7.347	8.069
8/10/2022	39:48.5	494.509	7.493	25.149	7.498	7.342	8.075
8/10/2022	39:49.5	495.508	7.487	25.148	7.503	7.341	8.074
8/10/2022	39:50.5	496.51	7.49	25.145	7.503	7.342	8.075
8/10/2022	39:51.5	497.507	7.488	25.146	7.498	7.339	8.076
8/10/2022	39:52.5	498.508	7.486	25.146	7.496	7.337	8.073
8/10/2022	39:53.5	499.51	7.482	25.147	7.494	7.339	8.073
8/10/2022	39:54.5	500.552	7.486	25.146	7.497	7.342	8.069
8/10/2022	39:55.5	501.508	7.479	25.145	7.491	7.335	8.078
8/10/2022	39:56.5	502.509	7.482	25.143	7.491	7.338	8.077
8/10/2022	39:57.5	503.508	7.482	25.143	7.494	7.342	8.072
8/10/2022	39:58.5	504.508	7.478	25.141	7.489	7.334	8.076
8/10/2022	39:59.5	505.509	7.474	25.14	7.486	7.338	8.077
8/10/2022	40:00.5	506.508	7.478	25.14	7.48	7.339	8.076
8/10/2022	40:01.5	507.544	7.472	25.142	7.48	7.34	8.072
8/10/2022	40:02.5	508.511	7.471	25.145	7.487	7.336	8.074
8/10/2022	40:03.5	509.509	7.472	25.144	7.483	7.335	8.078
8/10/2022	40:04.5	510.511	7.47	25.145	7.485	7.329	8.075
8/10/2022	40:05.5	511.511	7.467	25.144	7.485	7.333	8.078
8/10/2022	40:06.5	512.511	7.466	25.145	7.48	7.328	8.075
8/10/2022	40:07.5	513.511	7.468	25.146	7.478	7.331	8.08
8/10/2022	40:08.5	514.51	7.467	25.146	7.473	7.327	8.075
8/10/2022	40:09.5	515.512	7.463	25.143	7.473	7.326	8.076
8/10/2022	40:10.5	516.513	7.462	25.142	7.473	7.327	8.081
8/10/2022	40:11.5	517.513	7.461	25.145	7.469	7.327	8.078
8/10/2022	40:12.5	518.514	7.461	25.148	7.47	7.322	8.076
8/10/2022	40:13.5	519.517	7.455	25.152	7.467	7.319	8.078
8/10/2022	40:14.5	520.513	7.452	25.152	7.468	7.325	8.073
8/10/2022	40:15.5	521.515	7.455	25.153	7.464	7.319	8.074
8/10/2022	40:16.5	522.515	7.454	25.152	7.467	7.326	8.072
8/10/2022	40:17.5	523.518	7.447	25.152	7.471	7.324	8.072
8/10/2022	40:18.5	524.52	7.446	25.151	7.461	7.322	8.077
8/10/2022	40:19.5	525.521	7.449	25.152	7.463	7.319	8.078
8/10/2022	40:20.5	526.518	7.444	25.153	7.461	7.313	8.074
8/10/2022	40:21.5	527.519	7.443	25.153	7.457	7.317	8.074
8/10/2022	40:22.5	528.556	7.443	25.155	7.457	7.313	8.075
8/10/2022	40:23.5	529.519	7.434	25.158	7.456	7.319	8.076
8/10/2022	40:24.5	530.52	7.439	25.159	7.449	7.306	8.075
8/10/2022	40:25.5	531.52	7.436	25.16	7.453	7.308	8.075
8/10/2022	40:26.5	532.521	7.434	25.157	7.451	7.31	8.075
8/10/2022	40:27.5	533.521	7.438	25.156	7.449	7.311	8.075
8/10/2022	40:28.5	534.52	7.435	25.156	7.447	7.307	8.073
8/10/2022	40:29.5	535.523	7.431	25.154	7.449	7.31	8.074
8/10/2022	40:30.5	536.524	7.431	25.154	7.447	7.31	8.078
8/10/2022	40:31.5	537.521	7.425	25.153	7.442	7.306	8.073
8/10/2022	40:32.5	538.523	7.43	25.153	7.445	7.304	8.073
8/10/2022	40:33.5	539.552	7.424	25.154	7.447	7.301	8.078
8/10/2022	40:34.5	540.531	7.425	25.153	7.443	7.305	8.075
8/10/2022	40:35.5	541.526	7.427	25.153	7.444	7.302	8.074
8/10/2022	40:36.5	542.523	7.423	25.152	7.44	7.301	8.075
8/10/2022	40:37.5	543.525	7.422	25.153	7.442	7.3	8.076
8/10/2022	40:38.5	544.526	7.424	25.152	7.44	7.297	8.077
8/10/2022	40:39.5	545.525	7.417	25.155	7.43	7.296	8.075
8/10/2022	40:40.5	546.527	7.415	25.154	7.436	7.292	8.076
8/10/2022	40:41.5	547.525	7.41	25.155	7.434	7.299	8.08
8/10/2022	40:42.5	548.526	7.415	25.156	7.435	7.295	8.072
8/10/2022	40:43.5	549.528	7.414	25.155	7.431	7.292	8.077
8/10/2022	40:44.5	550.528	7.413	25.155	7.431	7.29	8.072
8/10/2022	40:45.5	551.528	7.409	25.155	7.424	7.292	8.076
8/10/2022	40:46.5	552.53	7.406	25.157	7.427	7.29	8.069
8/10/2022	40:47.5	553.531	7.406	25.157	7.428	7.296	8.076
8/10/2022	40:48.5	554.528	7.404	25.158	7.425	7.292	8.075
8/10/2022	40:49.5	555.531	7.406	25.155	7.42	7.294	8.075
8/10/2022	40:50.5	556.548	7.399	25.155	7.418	7.293	8.078
8/10/2022	40:51.5	557.529	7.401	25.152	7.417	7.285	8.075
8/10/2022	40:52.5	558.532	7.397	25.151	7.42	7.288	8.076
8/10/2022	40:53.6	559.589	7.395	25.15	7.415	7.287	8.077
8/10/2022	40:54.5	560.532	7.397	25.151	7.417	7.284	8.079
8/10/2022	40:55.5	561.53	7.393	25.15	7.417	7.292	8.073
8/10/2022	40:56.5	562.531	7.389	25.149	7.415	7.283	8.074
8/10/2022	40:57.5	563.529	7.396	25.15	7.41	7.281	8.074
8/10/2022	40:58.5	564.53	7.392	25.153	7.41	7.282	8.076
8/10/2022	40:59.5	565.529	7.39	25.159	7.406	7.277	8.075
8/10/2022	41:00.5	566.53	7.385	25.162	7.411	7.275	8.079
8/10/2022	41:01.5	567.529	7.389	25.164	7.408	7.279	8.074
8/10/2022	41:02.5	568.529	7.386	25.162	7.405	7.277	8.071
8/10/2022	41:03.5	569.531	7.383	25.161	7.405	7.275	8.076
8/10/2022	41:04.5	570.53	7.377	25.161	7.403	7.275	8.077
8/10/2022	41:05.5	571.532	7.381	25.159	7.404	7.275	8.079
8/10/2022	41:06.5	572.531	7.376	25.156	7.403	7.273	8.073
8/10/2022	41:07.5	573.533	7.38	25.15	7.404	7.272	8.079
8/10/2022	41:08.5	574.533	7.378	25.145	7.4	7.272	8.077
8/10/2022	41:09.5	575.533	7.377	25.146	7.399	7.271	8.078
8/10/2022	41:10.5	576.532	7.376	25.151	7.399	7.272	8.076
8/10/2022	41:11.5	577.533	7.369	25.156	7.391	7.268	8.072
8/10/2022	41:12.5	578.539	7.369	25.16	7.393	7.271	8.073
8/10/2022	41:13.5	579.534	7.375	25.161	7.391	7.267	8.073
8/10/2022	41:14.5	580.534	7.372	25.161	7.388	7.268	8.069
8/10/2022	41:15.5	581.536	7.367	25.158	7.384	7.268	8.072
8/10/2022	41:16.5	582.536	7.369	25.154	7.389	7.266	8.077
8/10/2022	41:17.5	583.537	7.367	25.154	7.387	7.27	8.074
8/10/2022	41:18.5	584.534	7.364	25.153	7.384	7.264	8.075
8/10/2022	41:19.5	585.535	7.359	25.156	7.379	7.262	8.076
8/10/2022	41:20.5	586.535	7.36	25.156	7.379	7.267	8.073
8/10/2022	41:21.6	587.572	7.356	25.155	7.382	7.261	8.075
8/10/2022	41:22.5	588.536	7.354	25.155	7.377	7.265	8.072
8/10/2022	41:23.5	589.541	7.355	25.153	7.376	7.26	8.078
8/10/2022	41:24.6	590.654	7.355	25.155	7.376	7.262	8.073
8/10/2022	41:25.5	591.536	7.35	25.154	7.381	7.261	8.075
8/10/2022	41:26.5	592.539	7.356	25.154	7.372	7.259	8.079
8/10/2022	41:27.5	593.536	7.353	25.153	7.378	7.258	8.074
8/10/2022	41:28.5	594.535	7.353	25.155	7.374	7.257	8.075
8/10/2022	41:29.5	595.538	7.349	25.156	7.365	7.256	8.076
8/10/2022	41:30.5	596.538	7.347	25.157	7.371	7.256	8.077
8/10/2022	41:31.5	597.539	7.339	25.155	7.372	7.259	8.078
8/10/2022	41:32.5	598.539	7.343	25.154	7.365	7.255	8.08
8/10/2022	41:33.5	599.539	7.343	25.152	7.364	7.254	8.074
8/10/2022	41:34.5	600.54	7.341	25.152	7.367	7.249	8.079
8/10/2022	41:35.5	601.538	7.342	25.151	7.361	7.249	8.079
8/10/2022	41:36.5	602.538	7.343	25.154	7.363	7.249	8.079
8/10/2022	41:37.5	603.539	7.343	25.156	7.365	7.246	8.08
8/10/2022	41:38.5	604.538	7.348	25.158	7.365	7.251	8.077
8/10/2022	41:39.5	605.545	7.357	25.154	7.378	7.255	8.079
8/10/2022	41:40.5	606.541	7.361	25.151	7.387	7.257	8.078
8/10/2022	41:41.5	607.539	7.369	25.15	7.385	7.265	8.079
8/10/2022	41:42.5	608.542	7.38	25.153	7.396	7.266	8.08
8/10/2022	41:43.5	609.54	7.391	25.156	7.406	7.27	8.074
8/10/2022	41:44.5	610.54	7.401	25.158	7.422	7.278	8.076
8/10/2022	41:45.5	611.541	7.408	25.158	7.429	7.28	8.074
8/10/2022	41:46.5	612.545	7.414	25.157	7.432	7.287	8.076
8/10/2022	41:47.5	613.542	7.422	25.158	7.447	7.29	8.078
8/10/2022	41:48.5	614.543	7.439	25.161	7.451	7.299	8.076
8/10/2022	41:49.5	615.544	7.45	25.161	7.47	7.297	8.08
8/10/2022	41:50.5	616.541	7.457	25.158	7.478	7.3	8.075
8/10/2022	41:51.5	617.544	7.461	25.159	7.495	7.309	8.08
8/10/2022	41:52.5	618.556	7.482	25.16	7.5	7.308	8.072
8/10/2022	41:53.5	619.542	7.489	25.159	7.516	7.324	8.078
8/10/2022	41:54.5	620.544	7.503	25.157	7.522	7.322	8.08
8/10/2022	41:55.5	621.543	7.51	25.158	7.527	7.329	8.077
8/10/2022	41:56.5	622.542	7.522	25.16	7.543	7.326	8.075
8/10/2022	41:57.5	623.561	7.538	25.162	7.552	7.341	8.075
8/10/2022	41:58.5	624.543	7.551	25.16	7.557	7.342	8.082
8/10/2022	41:59.5	625.545	7.554	25.162	7.567	7.351	8.075
8/10/2022	42:00.5	626.543	7.57	25.163	7.576	7.347	8.073
8/10/2022	42:01.5	627.543	7.578	25.162	7.587	7.356	8.075
8/10/2022	42:02.5	628.546	7.586	25.16	7.594	7.357	8.077
8/10/2022	42:03.5	629.546	7.593	25.16	7.605	7.367	8.074
8/10/2022	42:04.5	630.543	7.603	25.16	7.613	7.368	8.078
8/10/2022	42:05.5	631.545	7.61	25.161	7.619	7.371	8.075
8/10/2022	42:06.5	632.544	7.623	25.161	7.625	7.381	8.074
8/10/2022	42:07.5	633.544	7.632	25.16	7.635	7.387	8.074
8/10/2022	42:08.5	634.544	7.638	25.159	7.648	7.387	8.083
8/10/2022	42:09.6	635.622	7.648	25.159	7.65	7.39	8.076
8/10/2022	42:10.5	636.544	7.648	25.159	7.661	7.39	8.076
8/10/2022	42:11.5	637.544	7.662	25.159	7.667	7.402	8.075
8/10/2022	42:12.5	638.543	7.662	25.161	7.674	7.4	8.074
8/10/2022	42:13.5	639.543	7.665	25.161	7.682	7.41	8.079
8/10/2022	42:14.5	640.546	7.674	25.162	7.688	7.409	8.075
8/10/2022	42:15.5	641.545	7.686	25.163	7.686	7.411	8.074
8/10/2022	42:16.5	642.547	7.686	25.164	7.696	7.414	8.076
8/10/2022	42:17.5	643.547	7.693	25.163	7.705	7.416	8.077
8/10/2022	42:18.5	644.547	7.698	25.161	7.707	7.422	8.074
8/10/2022	42:19.5	645.549	7.704	25.161	7.711	7.425	8.075
8/10/2022	42:20.5	646.548	7.717	25.16	7.709	7.423	8.074
8/10/2022	42:21.5	647.551	7.714	25.16	7.719	7.43	8.072
8/10/2022	42:22.5	648.55	7.722	25.162	7.725	7.437	8.075
8/10/2022	42:23.5	649.552	7.725	25.164	7.733	7.437	8.077
8/10/2022	42:24.5	650.551	7.731	25.167	7.729	7.438	8.075
8/10/2022	42:25.5	651.553	7.733	25.169	7.738	7.442	8.076
8/10/2022	42:26.5	652.554	7.734	25.171	7.732	7.441	8.071
8/10/2022	42:27.5	653.556	7.74	25.171	7.737	7.438	8.071
8/10/2022	42:28.5	654.555	7.745	25.173	7.741	7.443	8.072
8/10/2022	42:29.5	655.555	7.755	25.171	7.745	7.447	8.074
8/10/2022	42:30.5	656.555	7.753	25.167	7.754	7.451	8.074
8/10/2022	42:31.5	657.554	7.761	25.161	7.752	7.456	8.072
8/10/2022	42:32.5	658.555	7.77	25.159	7.759	7.458	8.07
8/10/2022	42:33.5	659.557	7.77	25.16	7.759	7.466	8.073
8/10/2022	42:34.5	660.556	7.776	25.16	7.754	7.465	8.073
8/10/2022	42:35.5	661.558	7.777	25.16	7.754	7.464	8.072
8/10/2022	42:36.5	662.557	7.785	25.161	7.76	7.471	8.072
8/10/2022	42:37.5	663.557	7.783	25.161	7.765	7.468	8.064
8/10/2022	42:38.5	664.558	7.787	25.164	7.769	7.47	8.069
8/10/2022	42:39.5	665.56	7.785	25.165	7.769	7.478	8.075
8/10/2022	42:40.5	666.559	7.789	25.165	7.776	7.478	8.072
8/10/2022	42:41.5	667.557	7.791	25.165	7.769	7.484	8.074
8/10/2022	42:42.5	668.558	7.8	25.166	7.777	7.483	8.076
8/10/2022	42:43.5	669.558	7.793	25.169	7.78	7.483	8.069
8/10/2022	42:44.5	670.558	7.798	25.171	7.779	7.486	8.073
8/10/2022	42:45.6	671.629	7.803	25.174	7.783	7.485	8.071
8/10/2022	42:46.5	672.558	7.802	25.173	7.783	7.484	8.071
8/10/2022	42:47.5	673.558	7.801	25.176	7.786	7.494	8.07
8/10/2022	42:48.6	674.577	7.812	25.178	7.786	7.491	8.064
8/10/2022	42:49.5	675.558	7.808	25.176	7.79	7.491	8.07
8/10/2022	42:50.5	676.561	7.814	25.173	7.79	7.498	8.065
8/10/2022	42:51.5	677.559	7.816	25.17	7.794	7.495	8.072
8/10/2022	42:52.5	678.559	7.817	25.167	7.791	7.499	8.072
8/10/2022	42:53.5	679.558	7.822	25.168	7.8	7.502	8.073
8/10/2022	42:54.5	680.559	7.823	25.174	7.798	7.506	8.068
8/10/2022	42:55.5	681.56	7.814	25.177	7.797	7.512	8.069
8/10/2022	42:56.5	682.56	7.82	25.176	7.794	7.504	8.068
8/10/2022	42:57.5	683.561	7.822	25.173	7.803	7.504	8.07
8/10/2022	42:58.5	684.565	7.825	25.172	7.806	7.508	8.066
8/10/2022	42:59.5	685.561	7.83	25.17	7.803	7.511	8.066
8/10/2022	43:00.5	686.561	7.833	25.168	7.805	7.514	8.067
8/10/2022	43:01.6	687.583	7.836	25.165	7.814	7.517	8.066
8/10/2022	43:02.5	688.56	7.831	25.164	7.808	7.519	8.068
8/10/2022	43:03.5	689.562	7.837	25.166	7.803	7.519	8.068
8/10/2022	43:04.5	690.561	7.835	25.166	7.811	7.522	8.072
8/10/2022	43:05.5	691.561	7.835	25.165	7.81	7.518	8.071
8/10/2022	43:06.5	692.567	7.828	25.166	7.819	7.52	8.071
8/10/2022	43:07.5	693.562	7.835	25.167	7.807	7.525	8.065
8/10/2022	43:08.5	694.56	7.835	25.17	7.81	7.516	8.067
8/10/2022	43:09.5	695.562	7.839	25.17	7.817	7.525	8.072
8/10/2022	43:10.5	696.561	7.84	25.17	7.818	7.523	8.07
8/10/2022	43:11.5	697.56	7.841	25.169	7.818	7.52	8.072
8/10/2022	43:12.5	698.561	7.837	25.169	7.815	7.528	8.07
8/10/2022	43:13.5	699.561	7.846	25.17	7.822	7.527	8.072
8/10/2022	43:14.5	700.563	7.838	25.17	7.814	7.523	8.065
8/10/2022	43:15.5	701.563	7.84	25.17	7.821	7.527	8.074
8/10/2022	43:16.5	702.566	7.843	25.169	7.82	7.53	8.068
8/10/2022	43:17.5	703.569	7.849	25.172	7.826	7.527	8.067
8/10/2022	43:18.5	704.569	7.84	25.174	7.821	7.533	8.066
8/10/2022	43:19.5	705.57	7.841	25.176	7.819	7.531	8.063
8/10/2022	43:20.5	706.571	7.84	25.177	7.822	7.53	8.068
8/10/2022	43:21.5	707.569	7.845	25.174	7.831	7.54	8.065
8/10/2022	43:22.6	708.577	7.842	25.171	7.819	7.541	8.066
8/10/2022	43:23.6	709.573	7.845	25.17	7.829	7.533	8.067
8/10/2022	43:24.5	710.57	7.85	25.171	7.824	7.539	8.073
8/10/2022	43:25.5	711.571	7.852	25.172	7.826	7.542	8.066
8/10/2022	43:26.6	712.577	7.847	25.17	7.834	7.546	8.062
8/10/2022	43:27.6	713.572	7.848	25.164	7.83	7.541	8.067
8/10/2022	43:28.5	714.571	7.857	25.165	7.828	7.538	8.066
8/10/2022	43:29.5	715.572	7.855	25.168	7.831	7.548	8.066
8/10/2022	43:30.5	716.571	7.859	25.169	7.834	7.542	8.065
8/10/2022	43:31.5	717.572	7.852	25.171	7.832	7.546	8.066
8/10/2022	43:32.5	718.571	7.848	25.173	7.831	7.542	8.064
8/10/2022	43:33.5	719.572	7.85	25.173	7.829	7.545	8.063
8/10/2022	43:34.6	720.573	7.854	25.17	7.826	7.547	8.063
8/10/2022	43:35.5	721.571	7.856	25.168	7.835	7.546	8.069
8/10/2022	43:36.6	722.574	7.854	25.166	7.828	7.551	8.067
8/10/2022	43:37.6	723.588	7.853	25.167	7.831	7.552	8.068
8/10/2022	43:38.6	724.571	7.85	25.171	7.836	7.55	8.064
8/10/2022	43:39.6	725.573	7.852	25.171	7.83	7.549	8.064
8/10/2022	43:40.6	726.587	7.85	25.17	7.834	7.553	8.067
8/10/2022	43:41.6	727.574	7.857	25.169	7.839	7.549	8.063
8/10/2022	43:42.6	728.577	7.854	25.17	7.837	7.55	8.066
8/10/2022	43:43.6	729.575	7.859	25.168	7.837	7.558	8.068
8/10/2022	43:44.6	730.576	7.859	25.166	7.84	7.558	8.068
8/10/2022	43:45.6	731.575	7.865	25.166	7.829	7.554	8.067
8/10/2022	43:46.6	732.576	7.858	25.167	7.836	7.554	8.06
8/10/2022	43:47.6	733.577	7.853	25.167	7.839	7.559	8.066
8/10/2022	43:48.6	734.633	7.851	25.169	7.835	7.555	8.065
8/10/2022	43:49.6	735.579	7.851	25.169	7.835	7.554	8.061
8/10/2022	43:50.6	736.579	7.861	25.169	7.838	7.555	8.065
8/10/2022	43:51.6	737.579	7.865	25.169	7.838	7.554	8.066
8/10/2022	43:52.6	738.582	7.86	25.169	7.843	7.558	8.061
8/10/2022	43:53.6	739.58	7.858	25.167	7.835	7.557	8.066
8/10/2022	43:54.6	740.591	7.864	25.168	7.834	7.557	8.065
8/10/2022	43:55.6	741.581	7.866	25.165	7.836	7.559	8.067
8/10/2022	43:56.6	742.581	7.854	25.165	7.838	7.553	8.068
8/10/2022	43:57.6	743.579	7.867	25.167	7.836	7.556	8.066
8/10/2022	43:58.6	744.58	7.865	25.168	7.83	7.565	8.066
8/10/2022	43:59.6	745.583	7.862	25.173	7.835	7.563	8.062
8/10/2022	44:00.6	746.581	7.859	25.172	7.841	7.565	8.066
8/10/2022	44:01.6	747.581	7.86	25.168	7.832	7.561	8.064
8/10/2022	44:02.6	748.622	7.862	25.163	7.842	7.564	8.069
8/10/2022	44:03.6	749.581	7.867	25.157	7.834	7.569	8.064
8/10/2022	44:04.6	750.581	7.866	25.158	7.845	7.565	8.067
